subject_id,image_id,image_path,source_group,reference_regime,hardness_axis,source_standard_image,variant_id,transform_parameters,class_name,class_prompt,class_context_prompt,conditioning_key,conditioning_prompt
vase,seed_0002,data/cache/off_prior_measurement_v0/generated_controls/vase/hard/seed_0002.png,base_hard_control,hard_control,clutter_background,,,{},vase,a photo of a vase,a photo of a vase in a room,class_context,a photo of a vase in a room
vase,seed_0003,data/cache/off_prior_measurement_v0/generated_controls/vase/hard/seed_0003.png,base_hard_control,hard_control,clutter_background,,,{},vase,a photo of a vase,a photo of a vase in a room,null,
vase,seed_0003,data/cache/off_prior_measurement_v0/generated_controls/vase/hard/seed_0003.png,base_hard_control,hard_control,clutter_background,,,{},vase,a photo of a vase,a photo of a vase in a room,class,a photo of a vase
vase,seed_0003,data/cache/off_prior_measurement_v0/generated_controls/vase/hard/seed_0003.png,base_hard_control,hard_control,clutter_background,,,{},vase,a photo of a vase,a photo of a vase in a room,class_context,a photo of a vase in a room
colorful_sneaker,seed_0000,data/cache/off_prior_measurement_v0/generated_controls/colorful_sneaker/easy/seed_0000.png,base_easy_control,easy_control,none,,,{},sneaker,a photo of a sneaker,a photo of a sneaker on the floor,null,
colorful_sneaker,seed_0000,data/cache/off_prior_measurement_v0/generated_controls/colorful_sneaker/easy/seed_0000.png,base_easy_control,easy_control,none,,,{},sneaker,a photo of a sneaker,a photo of a sneaker on the floor,class,a photo of a sneaker
colorful_sneaker,seed_0000,data/cache/off_prior_measurement_v0/generated_controls/colorful_sneaker/easy/seed_0000.png,base_easy_control,easy_control,none,,,{},sneaker,a photo of a sneaker,a photo of a sneaker on the floor,class_context,a photo of a sneaker on the floor
colorful_sneaker,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/colorful_sneaker/easy/seed_0001.png,base_easy_control,easy_control,none,,,{},sneaker,a photo of a sneaker,a photo of a sneaker on the floor,null,
colorful_sneaker,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/colorful_sneaker/easy/seed_0001.png,base_easy_control,easy_control,none,,,{},sneaker,a photo of a sneaker,a photo of a sneaker on the floor,class,a photo of a sneaker
colorful_sneaker,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/colorful_sneaker/easy/seed_0001.png,base_easy_control,easy_control,none,,,{},sneaker,a photo of a sneaker,a photo of a sneaker on the floor,class_context,a photo of a sneaker on the floor
colorful_sneaker,seed_0002,data/cache/off_prior_measurement_v0/generated_controls/colorful_sneaker/easy/seed_0002.png,base_easy_control,easy_control,none,,,{},sneaker,a photo of a sneaker,a photo of a sneaker on the floor,null,
colorful_sneaker,seed_0002,data/cache/off_prior_measurement_v0/generated_controls/colorful_sneaker/easy/seed_0002.png,base_easy_control,easy_control,none,,,{},sneaker,a photo of a sneaker,a photo of a sneaker on the floor,class,a photo of a sneaker
colorful_sneaker,seed_0002,data/cache/off_prior_measurement_v0/generated_controls/colorful_sneaker/easy/seed_0002.png,base_easy_control,easy_control,none,,,{},sneaker,a photo of a sneaker,a photo of a sneaker on the floor,class_context,a photo of a sneaker on the floor
colorful_sneaker,seed_0003,data/cache/off_prior_measurement_v0/generated_controls/colorful_sneaker/easy/seed_0003.png,base_easy_control,easy_control,none,,,{},sneaker,a photo of a sneaker,a photo of a sneaker on the floor,null,
colorful_sneaker,seed_0003,data/cache/off_prior_measurement_v0/generated_controls/colorful_sneaker/easy/seed_0003.png,base_easy_control,easy_control,none,,,{},sneaker,a photo of a sneaker,a photo of a sneaker on the floor,class,a photo of a sneaker
colorful_sneaker,seed_0003,data/cache/off_prior_measurement_v0/generated_controls/colorful_sneaker/easy/seed_0003.png,base_easy_control,easy_control,none,,,{},sneaker,a photo of a sneaker,a photo of a sneaker on the floor,class_context,a photo of a sneaker on the floor
colorful_sneaker,seed_0000,data/cache/off_prior_measurement_v0/generated_controls/colorful_sneaker/hard/seed_0000.png,base_hard_control,hard_control,clutter_background,,,{},sneaker,a photo of a sneaker,a photo of a sneaker on the floor,null,
colorful_sneaker,seed_0000,data/cache/off_prior_measurement_v0/generated_controls/colorful_sneaker/hard/seed_0000.png,base_hard_control,hard_control,clutter_background,,,{},sneaker,a photo of a sneaker,a photo of a sneaker on the floor,class,a photo of a sneaker
colorful_sneaker,seed_0000,data/cache/off_prior_measurement_v0/generated_controls/colorful_sneaker/hard/seed_0000.png,base_hard_control,hard_control,clutter_background,,,{},sneaker,a photo of a sneaker,a photo of a sneaker on the floor,class_context,a photo of a sneaker on the floor
colorful_sneaker,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/colorful_sneaker/hard/seed_0001.png,base_hard_control,hard_control,clutter_background,,,{},sneaker,a photo of a sneaker,a photo of a sneaker on the floor,null,
colorful_sneaker,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/colorful_sneaker/hard/seed_0001.png,base_hard_control,hard_control,clutter_background,,,{},sneaker,a photo of a sneaker,a photo of a sneaker on the floor,class,a photo of a sneaker
colorful_sneaker,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/colorful_sneaker/hard/seed_0001.png,base_hard_control,hard_control,clutter_background,,,{},sneaker,a photo of a sneaker,a photo of a sneaker on the floor,class_context,a photo of a sneaker on the floor
colorful_sneaker,seed_0002,data/cache/off_prior_measurement_v0/generated_controls/colorful_sneaker/hard/seed_0002.png,base_hard_control,hard_control,clutter_background,,,{},sneaker,a photo of a sneaker,a photo of a sneaker on the floor,null,
colorful_sneaker,seed_0002,data/cache/off_prior_measurement_v0/generated_controls/colorful_sneaker/hard/seed_0002.png,base_hard_control,hard_control,clutter_background,,,{},sneaker,a photo of a sneaker,a photo of a sneaker on the floor,class,a photo of a sneaker
colorful_sneaker,seed_0002,data/cache/off_prior_measurement_v0/generated_controls/colorful_sneaker/hard/seed_0002.png,base_hard_control,hard_control,clutter_background,,,{},sneaker,a photo of a sneaker,a photo of a sneaker on the floor,class_context,a photo of a sneaker on the floor
colorful_sneaker,seed_0003,data/cache/off_prior_measurement_v0/generated_controls/colorful_sneaker/hard/seed_0003.png,base_hard_control,hard_control,clutter_background,,,{},sneaker,a photo of a sneaker,a photo of a sneaker on the floor,null,
colorful_sneaker,seed_0003,data/cache/off_prior_measurement_v0/generated_controls/colorful_sneaker/hard/seed_0003.png,base_hard_control,hard_control,clutter_background,,,{},sneaker,a photo of a sneaker,a photo of a sneaker on the floor,class,a photo of a sneaker
colorful_sneaker,seed_0003,data/cache/off_prior_measurement_v0/generated_controls/colorful_sneaker/hard/seed_0003.png,base_hard_control,hard_control,clutter_background,,,{},sneaker,a photo of a sneaker,a photo of a sneaker on the floor,class_context,a photo of a sneaker on the floor
shiny_sneaker,seed_0000,data/cache/off_prior_measurement_v0/generated_controls/shiny_sneaker/easy/seed_0000.png,base_easy_control,easy_control,none,,,{},sneaker,a photo of a sneaker,a photo of a sneaker on the floor,null,
shiny_sneaker,seed_0000,data/cache/off_prior_measurement_v0/generated_controls/shiny_sneaker/easy/seed_0000.png,base_easy_control,easy_control,none,,,{},sneaker,a photo of a sneaker,a photo of a sneaker on the floor,class,a photo of a sneaker
shiny_sneaker,seed_0000,data/cache/off_prior_measurement_v0/generated_controls/shiny_sneaker/easy/seed_0000.png,base_easy_control,easy_control,none,,,{},sneaker,a photo of a sneaker,a photo of a sneaker on the floor,class_context,a photo of a sneaker on the floor
shiny_sneaker,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/shiny_sneaker/easy/seed_0001.png,base_easy_control,easy_control,none,,,{},sneaker,a photo of a sneaker,a photo of a sneaker on the floor,null,
shiny_sneaker,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/shiny_sneaker/easy/seed_0001.png,base_easy_control,easy_control,none,,,{},sneaker,a photo of a sneaker,a photo of a sneaker on the floor,class,a photo of a sneaker
shiny_sneaker,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/shiny_sneaker/easy/seed_0001.png,base_easy_control,easy_control,none,,,{},sneaker,a photo of a sneaker,a photo of a sneaker on the floor,class_context,a photo of a sneaker on the floor
shiny_sneaker,seed_0002,data/cache/off_prior_measurement_v0/generated_controls/shiny_sneaker/easy/seed_0002.png,base_easy_control,easy_control,none,,,{},sneaker,a photo of a sneaker,a photo of a sneaker on the floor,null,
shiny_sneaker,seed_0002,data/cache/off_prior_measurement_v0/generated_controls/shiny_sneaker/easy/seed_0002.png,base_easy_control,easy_control,none,,,{},sneaker,a photo of a sneaker,a photo of a sneaker on the floor,class,a photo of a sneaker
shiny_sneaker,seed_0002,data/cache/off_prior_measurement_v0/generated_controls/shiny_sneaker/easy/seed_0002.png,base_easy_control,easy_control,none,,,{},sneaker,a photo of a sneaker,a photo of a sneaker on the floor,class_context,a photo of a sneaker on the floor
shiny_sneaker,seed_0003,data/cache/off_prior_measurement_v0/generated_controls/shiny_sneaker/easy/seed_0003.png,base_easy_control,easy_control,none,,,{},sneaker,a photo of a sneaker,a photo of a sneaker on the floor,null,
shiny_sneaker,seed_0003,data/cache/off_prior_measurement_v0/generated_controls/shiny_sneaker/easy/seed_0003.png,base_easy_control,easy_control,none,,,{},sneaker,a photo of a sneaker,a photo of a sneaker on the floor,class,a photo of a sneaker
shiny_sneaker,seed_0003,data/cache/off_prior_measurement_v0/generated_controls/shiny_sneaker/easy/seed_0003.png,base_easy_control,easy_control,none,,,{},sneaker,a photo of a sneaker,a photo of a sneaker on the floor,class_context,a photo of a sneaker on the floor
shiny_sneaker,seed_0000,data/cache/off_prior_measurement_v0/generated_controls/shiny_sneaker/hard/seed_0000.png,base_hard_control,hard_control,clutter_background,,,{},sneaker,a photo of a sneaker,a photo of a sneaker on the floor,null,
shiny_sneaker,seed_0000,data/cache/off_prior_measurement_v0/generated_controls/shiny_sneaker/hard/seed_0000.png,base_hard_control,hard_control,clutter_background,,,{},sneaker,a photo of a sneaker,a photo of a sneaker on the floor,class,a photo of a sneaker
shiny_sneaker,seed_0000,data/cache/off_prior_measurement_v0/generated_controls/shiny_sneaker/hard/seed_0000.png,base_hard_control,hard_control,clutter_background,,,{},sneaker,a photo of a sneaker,a photo of a sneaker on the floor,class_context,a photo of a sneaker on the floor
shiny_sneaker,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/shiny_sneaker/hard/seed_0001.png,base_hard_control,hard_control,clutter_background,,,{},sneaker,a photo of a sneaker,a photo of a sneaker on the floor,null,
shiny_sneaker,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/shiny_sneaker/hard/seed_0001.png,base_hard_control,hard_control,clutter_background,,,{},sneaker,a photo of a sneaker,a photo of a sneaker on the floor,class,a photo of a sneaker
shiny_sneaker,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/shiny_sneaker/hard/seed_0001.png,base_hard_control,hard_control,clutter_background,,,{},sneaker,a photo of a sneaker,a photo of a sneaker on the floor,class_context,a photo of a sneaker on the floor
shiny_sneaker,seed_0002,data/cache/off_prior_measurement_v0/generated_controls/shiny_sneaker/hard/seed_0002.png,base_hard_control,hard_control,clutter_background,,,{},sneaker,a photo of a sneaker,a photo of a sneaker on the floor,null,
shiny_sneaker,seed_0002,data/cache/off_prior_measurement_v0/generated_controls/shiny_sneaker/hard/seed_0002.png,base_hard_control,hard_control,clutter_background,,,{},sneaker,a photo of a sneaker,a photo of a sneaker on the floor,class,a photo of a sneaker
shiny_sneaker,seed_0002,data/cache/off_prior_measurement_v0/generated_controls/shiny_sneaker/hard/seed_0002.png,base_hard_control,hard_control,clutter_background,,,{},sneaker,a photo of a sneaker,a photo of a sneaker on the floor,class_context,a photo of a sneaker on the floor
shiny_sneaker,seed_0003,data/cache/off_prior_measurement_v0/generated_controls/shiny_sneaker/hard/seed_0003.png,base_hard_control,hard_control,clutter_background,,,{},sneaker,a photo of a sneaker,a photo of a sneaker on the floor,null,
shiny_sneaker,seed_0003,data/cache/off_prior_measurement_v0/generated_controls/shiny_sneaker/hard/seed_0003.png,base_hard_control,hard_control,clutter_background,,,{},sneaker,a photo of a sneaker,a photo of a sneaker on the floor,class,a photo of a sneaker
shiny_sneaker,seed_0003,data/cache/off_prior_measurement_v0/generated_controls/shiny_sneaker/hard/seed_0003.png,base_hard_control,hard_control,clutter_background,,,{},sneaker,a photo of a sneaker,a photo of a sneaker on the floor,class_context,a photo of a sneaker on the floor
fancy_boot,seed_0000,data/cache/off_prior_measurement_v0/generated_controls/fancy_boot/easy/seed_0000.png,base_easy_control,easy_control,none,,,{},boot,a photo of a boot,a photo of a boot on the floor,null,
fancy_boot,seed_0000,data/cache/off_prior_measurement_v0/generated_controls/fancy_boot/easy/seed_0000.png,base_easy_control,easy_control,none,,,{},boot,a photo of a boot,a photo of a boot on the floor,class,a photo of a boot
fancy_boot,seed_0000,data/cache/off_prior_measurement_v0/generated_controls/fancy_boot/easy/seed_0000.png,base_easy_control,easy_control,none,,,{},boot,a photo of a boot,a photo of a boot on the floor,class_context,a photo of a boot on the floor
fancy_boot,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/fancy_boot/easy/seed_0001.png,base_easy_control,easy_control,none,,,{},boot,a photo of a boot,a photo of a boot on the floor,null,
fancy_boot,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/fancy_boot/easy/seed_0001.png,base_easy_control,easy_control,none,,,{},boot,a photo of a boot,a photo of a boot on the floor,class,a photo of a boot
fancy_boot,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/fancy_boot/easy/seed_0001.png,base_easy_control,easy_control,none,,,{},boot,a photo of a boot,a photo of a boot on the floor,class_context,a photo of a boot on the floor
fancy_boot,seed_0002,data/cache/off_prior_measurement_v0/generated_controls/fancy_boot/easy/seed_0002.png,base_easy_control,easy_control,none,,,{},boot,a photo of a boot,a photo of a boot on the floor,null,
fancy_boot,seed_0002,data/cache/off_prior_measurement_v0/generated_controls/fancy_boot/easy/seed_0002.png,base_easy_control,easy_control,none,,,{},boot,a photo of a boot,a photo of a boot on the floor,class,a photo of a boot
fancy_boot,seed_0002,data/cache/off_prior_measurement_v0/generated_controls/fancy_boot/easy/seed_0002.png,base_easy_control,easy_control,none,,,{},boot,a photo of a boot,a photo of a boot on the floor,class_context,a photo of a boot on the floor
fancy_boot,seed_0003,data/cache/off_prior_measurement_v0/generated_controls/fancy_boot/easy/seed_0003.png,base_easy_control,easy_control,none,,,{},boot,a photo of a boot,a photo of a boot on the floor,null,
fancy_boot,seed_0003,data/cache/off_prior_measurement_v0/generated_controls/fancy_boot/easy/seed_0003.png,base_easy_control,easy_control,none,,,{},boot,a photo of a boot,a photo of a boot on the floor,class,a photo of a boot
fancy_boot,seed_0003,data/cache/off_prior_measurement_v0/generated_controls/fancy_boot/easy/seed_0003.png,base_easy_control,easy_control,none,,,{},boot,a photo of a boot,a photo of a boot on the floor,class_context,a photo of a boot on the floor
fancy_boot,seed_0000,data/cache/off_prior_measurement_v0/generated_controls/fancy_boot/hard/seed_0000.png,base_hard_control,hard_control,clutter_background,,,{},boot,a photo of a boot,a photo of a boot on the floor,null,
fancy_boot,seed_0000,data/cache/off_prior_measurement_v0/generated_controls/fancy_boot/hard/seed_0000.png,base_hard_control,hard_control,clutter_background,,,{},boot,a photo of a boot,a photo of a boot on the floor,class,a photo of a boot
fancy_boot,seed_0000,data/cache/off_prior_measurement_v0/generated_controls/fancy_boot/hard/seed_0000.png,base_hard_control,hard_control,clutter_background,,,{},boot,a photo of a boot,a photo of a boot on the floor,class_context,a photo of a boot on the floor
fancy_boot,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/fancy_boot/hard/seed_0001.png,base_hard_control,hard_control,clutter_background,,,{},boot,a photo of a boot,a photo of a boot on the floor,null,
fancy_boot,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/fancy_boot/hard/seed_0001.png,base_hard_control,hard_control,clutter_background,,,{},boot,a photo of a boot,a photo of a boot on the floor,class,a photo of a boot
fancy_boot,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/fancy_boot/hard/seed_0001.png,base_hard_control,hard_control,clutter_background,,,{},boot,a photo of a boot,a photo of a boot on the floor,class_context,a photo of a boot on the floor
fancy_boot,seed_0002,data/cache/off_prior_measurement_v0/generated_controls/fancy_boot/hard/seed_0002.png,base_hard_control,hard_control,clutter_background,,,{},boot,a photo of a boot,a photo of a boot on the floor,null,
fancy_boot,seed_0002,data/cache/off_prior_measurement_v0/generated_controls/fancy_boot/hard/seed_0002.png,base_hard_control,hard_control,clutter_background,,,{},boot,a photo of a boot,a photo of a boot on the floor,class,a photo of a boot
fancy_boot,seed_0002,data/cache/off_prior_measurement_v0/generated_controls/fancy_boot/hard/seed_0002.png,base_hard_control,hard_control,clutter_background,,,{},boot,a photo of a boot,a photo of a boot on the floor,class_context,a photo of a boot on the floor
fancy_boot,seed_0003,data/cache/off_prior_measurement_v0/generated_controls/fancy_boot/hard/seed_0003.png,base_hard_control,hard_control,clutter_background,,,{},boot,a photo of a boot,a photo of a boot on the floor,null,
fancy_boot,seed_0003,data/cache/off_prior_measurement_v0/generated_controls/fancy_boot/hard/seed_0003.png,base_hard_control,hard_control,clutter_background,,,{},boot,a photo of a boot,a photo of a boot on the floor,class,a photo of a boot
fancy_boot,seed_0003,data/cache/off_prior_measurement_v0/generated_controls/fancy_boot/hard/seed_0003.png,base_hard_control,hard_control,clutter_background,,,{},boot,a photo of a boot,a photo of a boot on the floor,class_context,a photo of a boot on the floor
dog7,seed_0000,data/cache/off_prior_measurement_v0/generated_controls/dog7/easy/seed_0000.png,base_easy_control,easy_control,none,,,{},dog,a photo of a dog,a photo of a dog outdoors,null,
dog7,seed_0000,data/cache/off_prior_measurement_v0/generated_controls/dog7/easy/seed_0000.png,base_easy_control,easy_control,none,,,{},dog,a photo of a dog,a photo of a dog outdoors,class,a photo of a dog
dog7,seed_0000,data/cache/off_prior_measurement_v0/generated_controls/dog7/easy/seed_0000.png,base_easy_control,easy_control,none,,,{},dog,a photo of a dog,a photo of a dog outdoors,class_context,a photo of a dog outdoors
dog7,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/dog7/easy/seed_0001.png,base_easy_control,easy_control,none,,,{},dog,a photo of a dog,a photo of a dog outdoors,null,
dog7,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/dog7/easy/seed_0001.png,base_easy_control,easy_control,none,,,{},dog,a photo of a dog,a photo of a dog outdoors,class,a photo of a dog
dog7,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/dog7/easy/seed_0001.png,base_easy_control,easy_control,none,,,{},dog,a photo of a dog,a photo of a dog outdoors,class_context,a photo of a dog outdoors
dog7,seed_0002,data/cache/off_prior_measurement_v0/generated_controls/dog7/easy/seed_0002.png,base_easy_control,easy_control,none,,,{},dog,a photo of a dog,a photo of a dog outdoors,null,
dog7,seed_0002,data/cache/off_prior_measurement_v0/generated_controls/dog7/easy/seed_0002.png,base_easy_control,easy_control,none,,,{},dog,a photo of a dog,a photo of a dog outdoors,class,a photo of a dog
dog7,seed_0002,data/cache/off_prior_measurement_v0/generated_controls/dog7/easy/seed_0002.png,base_easy_control,easy_control,none,,,{},dog,a photo of a dog,a photo of a dog outdoors,class_context,a photo of a dog outdoors
dog7,seed_0003,data/cache/off_prior_measurement_v0/generated_controls/dog7/easy/seed_0003.png,base_easy_control,easy_control,none,,,{},dog,a photo of a dog,a photo of a dog outdoors,null,
dog7,seed_0003,data/cache/off_prior_measurement_v0/generated_controls/dog7/easy/seed_0003.png,base_easy_control,easy_control,none,,,{},dog,a photo of a dog,a photo of a dog outdoors,class,a photo of a dog
dog7,seed_0003,data/cache/off_prior_measurement_v0/generated_controls/dog7/easy/seed_0003.png,base_easy_control,easy_control,none,,,{},dog,a photo of a dog,a photo of a dog outdoors,class_context,a photo of a dog outdoors
dog7,seed_0000,data/cache/off_prior_measurement_v0/generated_controls/dog7/hard/seed_0000.png,base_hard_control,hard_control,clutter_background,,,{},dog,a photo of a dog,a photo of a dog outdoors,null,
dog7,seed_0000,data/cache/off_prior_measurement_v0/generated_controls/dog7/hard/seed_0000.png,base_hard_control,hard_control,clutter_background,,,{},dog,a photo of a dog,a photo of a dog outdoors,class,a photo of a dog
dog7,seed_0000,data/cache/off_prior_measurement_v0/generated_controls/dog7/hard/seed_0000.png,base_hard_control,hard_control,clutter_background,,,{},dog,a photo of a dog,a photo of a dog outdoors,class_context,a photo of a dog outdoors
dog7,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/dog7/hard/seed_0001.png,base_hard_control,hard_control,clutter_background,,,{},dog,a photo of a dog,a photo of a dog outdoors,null,
dog7,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/dog7/hard/seed_0001.png,base_hard_control,hard_control,clutter_background,,,{},dog,a photo of a dog,a photo of a dog outdoors,class,a photo of a dog
dog7,seed_0001,data/cache/off_prior_measurement_v0/generated_controls/dog7/hard/seed_0001.png,base_hard_control,hard_control,clutter_background,,,{},dog,a photo of a dog,a photo of a dog outdoors,class_context,a photo of a dog outdoors
dog7,seed_0002,data/cache/off_prior_measurement_v0/generated_controls/dog7/hard/seed_0002.png,base_hard_control,hard_control,clutter_background,,,{},dog,a photo of a dog,a photo of a dog outdoors,null,
dog7,seed_0002,data/cache/off_prior_measurement_v0/generated_controls/dog7/hard/seed_0002.png,base_hard_control,hard_control,clutter_background,,,{},dog,a photo of a dog,a photo of a dog outdoors,class,a photo of a dog
dog7,seed_0002,data/cache/off_prior_measurement_v0/generated_controls/dog7/hard/seed_0002.png,base_hard_control,hard_control,clutter_background,,,{},dog,a photo of a dog,a photo of a dog outdoors,class_context,a photo of a dog outdoors
dog7,seed_0003,data/cache/off_prior_measurement_v0/generated_controls/dog7/hard/seed_0003.png,base_hard_control,hard_control,clutter_background,,,{},dog,a photo of a dog,a photo of a dog outdoors,null,
dog7,seed_0003,data/cache/off_prior_measurement_v0/generated_controls/dog7/hard/seed_0003.png,base_hard_control,hard_control,clutter_background,,,{},dog,a photo of a dog,a photo of a dog outdoors,class,a photo of a dog
dog7,seed_0003,data/cache/off_prior_measurement_v0/generated_controls/dog7/hard/seed_0003.png,base_hard_control,hard_control,clutter_background,,,{},dog,a photo of a dog,a photo of a dog outdoors,class_context,a photo of a dog outdoors
dog,00,data/cache/off_prior_measurement_v0/vae_roundtrip_controls/dog/00.png,vae_roundtrip_control,roundtrip_control,none,data/cache/off_prior_measurement_v0/dreambooth_dataset/dataset/dog/00.jpg,,{},dog,a photo of a dog,a photo of a dog in a natural scene,null,
dog,00,data/cache/off_prior_measurement_v0/vae_roundtrip_controls/dog/00.png,vae_roundtrip_control,roundtrip_control,none,data/cache/off_prior_measurement_v0/dreambooth_dataset/dataset/dog/00.jpg,,{},dog,a photo of a dog,a photo of a dog in a natural scene,class,a photo of a dog
dog,00,data/cache/off_prior_measurement_v0/vae_roundtrip_controls/dog/00.png,vae_roundtrip_control,roundtrip_control,none,data/cache/off_prior_measurement_v0/dreambooth_dataset/dataset/dog/00.jpg,,{},dog,a photo of a dog,a photo of a dog in a natural scene,class_context,a photo of a dog in a natural scene
cat,00,data/cache/off_prior_measurement_v0/vae_roundtrip_controls/cat/00.png,vae_roundtrip_control,roundtrip_control,none,data/cache/off_prior_measurement_v0/dreambooth_dataset/dataset/cat/00.jpg,,{},cat,a photo of a cat,a photo of a cat indoors,null,
cat,00,data/cache/off_prior_measurement_v0/vae_roundtrip_controls/cat/00.png,vae_roundtrip_control,roundtrip_control,none,data/cache/off_prior_measurement_v0/dreambooth_dataset/dataset/cat/00.jpg,,{},cat,a photo of a cat,a photo of a cat indoors,class,a photo of a cat
cat,00,data/cache/off_prior_measurement_v0/vae_roundtrip_controls/cat/00.png,vae_roundtrip_control,roundtrip_control,none,data/cache/off_prior_measurement_v0/dreambooth_dataset/dataset/cat/00.jpg,,{},cat,a photo of a cat,a photo of a cat indoors,class_context,a photo of a cat indoors
backpack,00,data/cache/off_prior_measurement_v0/vae_roundtrip_controls/backpack/00.png,vae_roundtrip_control,roundtrip_control,none,data/cache/off_prior_measurement_v0/dreambooth_dataset/dataset/backpack/00.jpg,,{},backpack,a photo of a backpack,a photo of a backpack on a table,null,
backpack,00,data/cache/off_prior_measurement_v0/vae_roundtrip_controls/backpack/00.png,vae_roundtrip_control,roundtrip_control,none,data/cache/off_prior_measurement_v0/dreambooth_dataset/dataset/backpack/00.jpg,,{},backpack,a photo of a backpack,a photo of a backpack on a table,class,a photo of a backpack
backpack,00,data/cache/off_prior_measurement_v0/vae_roundtrip_controls/backpack/00.png,vae_roundtrip_control,roundtrip_control,none,data/cache/off_prior_measurement_v0/dreambooth_dataset/dataset/backpack/00.jpg,,{},backpack,a photo of a backpack,a photo of a backpack on a table,class_context,a photo of a backpack on a table
vase,00,data/cache/off_prior_measurement_v0/vae_roundtrip_controls/vase/00.png,vae_roundtrip_control,roundtrip_control,none,data/cache/off_prior_measurement_v0/dreambooth_dataset/dataset/vase/00.jpg,,{},vase,a photo of a vase,a photo of a vase in a room,null,
vase,00,data/cache/off_prior_measurement_v0/vae_roundtrip_controls/vase/00.png,vae_roundtrip_control,roundtrip_control,none,data/cache/off_prior_measurement_v0/dreambooth_dataset/dataset/vase/00.jpg,,{},vase,a photo of a vase,a photo of a vase in a room,class,a photo of a vase
vase,00,data/cache/off_prior_measurement_v0/vae_roundtrip_controls/vase/00.png,vae_roundtrip_control,roundtrip_control,none,data/cache/off_prior_measurement_v0/dreambooth_dataset/dataset/vase/00.jpg,,{},vase,a photo of a vase,a photo of a vase in a room,class_context,a photo of a vase in a room
colorful_sneaker,00,data/cache/off_prior_measurement_v0/vae_roundtrip_controls/colorful_sneaker/00.png,vae_roundtrip_control,roundtrip_control,none,data/cache/off_prior_measurement_v0/dreambooth_dataset/dataset/colorful_sneaker/00.jpg,,{},sneaker,a photo of a sneaker,a photo of a sneaker on the floor,null,
colorful_sneaker,00,data/cache/off_prior_measurement_v0/vae_roundtrip_controls/colorful_sneaker/00.png,vae_roundtrip_control,roundtrip_control,none,data/cache/off_prior_measurement_v0/dreambooth_dataset/dataset/colorful_sneaker/00.jpg,,{},sneaker,a photo of a sneaker,a photo of a sneaker on the floor,class,a photo of a sneaker
colorful_sneaker,00,data/cache/off_prior_measurement_v0/vae_roundtrip_controls/colorful_sneaker/00.png,vae_roundtrip_control,roundtrip_control,none,data/cache/off_prior_measurement_v0/dreambooth_dataset/dataset/colorful_sneaker/00.jpg,,{},sneaker,a photo of a sneaker,a photo of a sneaker on the floor,class_context,a photo of a sneaker on the floor
shiny_sneaker,00,data/cache/off_prior_measurement_v0/vae_roundtrip_controls/shiny_sneaker/00.png,vae_roundtrip_control,roundtrip_control,none,data/cache/off_prior_measurement_v0/dreambooth_dataset/dataset/shiny_sneaker/00.jpg,,{},sneaker,a photo of a sneaker,a photo of a sneaker on the floor,null,
shiny_sneaker,00,data/cache/off_prior_measurement_v0/vae_roundtrip_controls/shiny_sneaker/00.png,vae_roundtrip_control,roundtrip_control,none,data/cache/off_prior_measurement_v0/dreambooth_dataset/dataset/shiny_sneaker/00.jpg,,{},sneaker,a photo of a sneaker,a photo of a sneaker on the floor,class,a photo of a sneaker
shiny_sneaker,00,data/cache/off_prior_measurement_v0/vae_roundtrip_controls/shiny_sneaker/00.png,vae_roundtrip_control,roundtrip_control,none,data/cache/off_prior_measurement_v0/dreambooth_dataset/dataset/shiny_sneaker/00.jpg,,{},sneaker,a photo of a sneaker,a photo of a sneaker on the floor,class_context,a photo of a sneaker on the floor
fancy_boot,00,data/cache/off_prior_measurement_v0/vae_roundtrip_controls/fancy_boot/00.png,vae_roundtrip_control,roundtrip_control,none,data/cache/off_prior_measurement_v0/dreambooth_dataset/dataset/fancy_boot/00.jpg,,{},boot,a photo of a boot,a photo of a boot on the floor,null,
